revenuMensuel,montant,dureeMois,autresCharges,ancienneteMois,incidentsPaiement,fichageBam,score,approved
13477.8,830313.69,12,0,92,0,0,23,0
21806.26,362101.52,48,2395.22,45,0,0,50,0
27221.32,326902.78,36,0,93,0,0,80,1
11477.51,498019.93,12,0,111,0,0,21,0
10204.07,367416.62,48,0,89,0,0,20,0
32909.61,46202.42,120,1522.33,5,0,0,99,1
23208.55,529286.38,48,798.32,101,0,0,38,0
7335.94,308772.27,12,0,30,0,0,14,0
16450.57,162868.16,24,0,46,0,0,60,1
17117.01,147491.76,48,0,97,3,0,62,1
16352.22,293825.42,36,2948.61,11,1,0,8,0
10705.58,807636.84,60,0,75,3,0,0,0
22162.21,180021.26,120,0,14,0,0,95,1
6459.61,129186.59,36,0,110,1,0,9,0
7791.6,384073.64,24,2208.73,37,0,1,0,0
18901.32,307162.93,48,1917.75,58,0,0,54,0
7375.72,169558.78,120,1053.77,23,0,0,59,0
13995.98,784726.06,48,0,95,0,0,23,0
10276.69,623075.16,12,0,109,0,0,21,0
11367.33,594763.41,120,2651.06,105,0,0,21,0
4196.76,403184.29,12,0,20,0,0,9,0
16093.01,104578.85,60,0,47,0,0,93,1
11828.48,262894.21,60,0,5,0,0,54,0
17496.07,371524.65,24,0,103,0,0,25,0
22682.04,279830.82,120,2929.01,29,3,0,55,0
19259.5,265628.56,120,2787.42,77,2,0,64,1
21009.4,256084.68,24,0,36,1,0,30,0
23218.27,87322.59,36,0,96,0,0,100,1
16196.39,323406.14,120,1783.5,119,0,0,77,1
6741.68,58559.37,36,0,33,0,0,72,1
7360.5,351073.42,48,2193.25,110,0,0,19,0
30193.97,484558.86,36,0,95,0,0,58,0
8750.27,299377.16,240,0,60,0,0,82,1
12653.86,509838.56,48,0,24,3,1,0,0
13691.18,542654.39,240,1162.32,34,0,1,28,0
14664.26,837059.69,240,0,119,0,0,71,1
19152.33,144940.96,12,0,1,1,0,7,0
21021.13,928846.05,240,0,10,0,0,76,1
9330.47,134204.74,60,636.3,99,0,0,71,1
18774.66,75547.58,24,0,22,0,0,86,1
21718.74,330047.0,24,2964.84,57,1,0,19,0
24962.71,943888.9,60,0,77,0,0,30,0
16473.96,564082.9,36,0,102,0,0,25,0
32427.23,483895.83,48,0,33,0,0,77,1
7962.83,615579.46,24,0,38,0,0,15,0
15393.99,139730.03,60,0,93,0,0,91,1
12239.73,122805.14,24,2599.93,18,0,1,0,0
33123.67,676914.48,240,0,76,0,0,100,1
24386.62,324660.31,12,0,102,0,0,30,0
22791.7,183707.55,120,0,44,0,0,100,1
10409.8,87796.77,120,0,16,0,0,89,1
11487.1,149062.13,24,0,25,0,0,22,0
13427.56,64658.3,60,0,8,0,0,88,1
25009.6,963254.56,60,1813.18,37,0,0,26,0
11284.0,272071.86,12,570.82,55,0,0,20,0
20505.57,161553.13,12,0,81,1,0,18,0
14524.53,281894.86,48,2665.93,113,0,0,23,0
22561.97,585625.85,120,0,68,0,0,86,1
9734.59,696408.17,240,0,86,0,1,9,0
12327.98,314233.68,24,0,16,0,0,15,0
8109.55,486029.82,12,1304.23,43,0,0,16,0
21388.76,379611.82,240,0,80,0,0,100,1
28698.68,395343.64,60,0,19,2,0,64,1
10810.84,450402.99,48,1570.93,44,0,0,18,0
21207.54,111734.63,12,1754.56,102,0,0,43,0
11385.38,89345.0,60,0,71,0,0,90,1
16171.39,94965.24,240,1082.36,42,0,0,94,1
17966.77,501871.88,240,0,40,0,0,89,1
29745.82,467912.31,60,0,26,0,0,80,1
12965.14,185231.39,24,0,8,0,0,13,0
16463.89,568470.95,240,569.18,87,0,0,83,1
8637.54,133980.65,240,0,12,0,0,84,1
15935.26,213138.25,12,0,26,0,0,18,0
33706.11,538921.33,60,2865.98,4,0,0,68,1
9732.96,654928.31,48,0,69,1,0,11,0
13102.25,339325.44,60,0,103,0,0,47,0
24772.11,480926.5,120,0,52,0,0,93,1
9429.41,283313.59,240,1350.83,29,0,0,66,1
15245.64,116073.53,36,0,39,0,0,82,1
10012.32,624892.36,12,2596.76,96,0,0,20,0
24904.29,180663.38,240,1174.52,38,0,0,100,1
11569.28,496113.62,48,516.59,66,0,0,21,0
21673.23,81080.7,24,0,86,0,0,95,1
6594.74,194856.64,240,0,94,0,0,83,1
12250.36,333965.59,60,0,47,3,0,13,0
25111.44,56537.1,240,0,78,0,0,100,1
11678.09,159250.26,48,0,90,0,0,74,1
14590.06,87866.52,12,2481.26,120,0,0,23,0
7388.46,236753.25,36,0,2,0,1,0,0
18405.62,391029.08,36,547.65,96,0,0,26,0
7199.14,257485.26,60,1455.92,113,0,0,18,0
18733.33,877404.21,36,2838.28,22,1,0,11,0
9615.35,150011.76,48,0,106,0,0,69,1
10140.5,655769.52,240,692.39,3,3,0,9,0
8817.8,146631.66,120,2075.78,120,0,0,63,1
11538.31,548071.66,240,1196.05,81,3,0,36,0
20124.77,691991.29,240,1890.84,53,0,0,79,1
23632.35,216113.81,240,0,22,0,0,100,1
11658.48,96789.46,120,0,97,0,0,96,1
20206.3,440354.04,120,2474.89,22,0,0,71,1
25287.51,343703.17,12,2204.22,92,0,0,31,0
6944.54,141190.24,60,0,58,0,0,65,1
18869.33,315527.99,48,2131.07,10,0,0,41,0
19368.94,562000.57,240,0,20,0,0,85,1
14485.6,485067.24,120,1467.3,66,0,0,56,0
14393.58,635108.92,12,0,15,0,0,16,0
24077.4,480358.63,120,0,110,0,0,93,1
19139.45,99075.82,24,0,23,0,0,81,1
7447.46,126564.66,120,0,25,0,0,79,1
27754.72,469038.88,240,0,18,0,1,56,0
23995.28,181707.88,240,0,49,2,0,88,1
17200.86,295334.72,24,0,6,3,0,0,0
30375.15,540702.11,60,2505.92,112,0,0,72,1
8448.55,70378.03,36,2559.83,85,2,0,12,0
28708.75,461310.66,24,0,26,0,0,25,0
22209.04,437529.47,240,0,83,0,0,99,1
17589.08,544002.79,36,0,65,0,0,25,0
17981.97,542960.23,240,0,30,3,0,58,0
11344.09,536396.72,12,675.97,54,1,0,11,0
16504.33,461522.71,12,1573.12,26,0,0,19,0
8853.06,475278.33,120,638.5,108,0,1,0,0
13309.96,354396.74,24,2243.71,64,0,0,23,0
19845.05,348598.88,48,0,65,1,0,62,1
25792.64,196628.36,48,2352.93,94,0,0,89,1
21994.83,201722.69,120,1420.37,100,0,0,96,1
15194.41,805179.01,240,0,14,2,0,48,0
9194.17,270176.08,120,0,32,0,0,69,1
9838.8,742063.49,24,2205.71,17,0,0,13,0
15454.48,393672.96,36,0,55,0,0,23,0
21110.44,208471.18,24,0,37,0,0,62,1
20923.52,433618.68,120,0,41,0,0,87,1
13347.1,799795.21,60,0,64,1,0,14,0
16640.33,550763.64,240,2417.5,61,0,0,74,1
12250.4,27397.52,12,1315.2,46,1,0,66,1
21811.27,567523.92,120,0,26,0,0,79,1
11482.22,712949.59,12,2655.68,30,2,0,0,0
26077.13,752365.87,120,2228.98,6,0,0,68,1
7442.33,175662.46,48,2368.04,43,0,0,16,0
24374.98,783748.63,36,0,29,0,0,25,0
13648.53,312819.28,60,2183.65,104,2,0,7,0
10970.48,343844.87,120,0,112,0,0,73,1
14052.87,166208.76,60,0,26,2,0,61,1
9493.48,160375.59,60,2497.09,102,0,0,24,0
17127.9,104065.28,24,0,90,0,0,83,1
24578.9,83295.52,12,0,68,0,0,85,1
28598.49,174598.5,120,0,39,0,0,100,1
14398.02,462145.46,60,0,41,0,0,20,0
18121.33,169534.19,24,0,109,0,0,69,1
8948.65,46770.59,240,0,102,0,0,100,1
11344.09,475940.57,60,0,106,1,0,12,0
26924.44,436934.72,48,0,28,0,0,74,1
32821.48,187575.63,48,691.13,96,0,0,100,1
12222.21,314690.4,60,0,96,0,0,48,0
22980.14,206339.34,60,0,68,0,0,96,1
9631.4,306802.47,12,0,26,0,0,14,0
22551.54,551176.11,60,0,81,0,0,61,1
16367.71,80025.58,12,0,98,0,0,66,1
10523.93,275563.14,12,0,115,0,0,21,0
14359.75,152903.42,48,0,34,0,0,79,1
24434.42,332595.97,48,1339.3,69,2,0,60,1
25473.13,554760.39,60,0,15,0,0,67,1
12249.99,200080.59,36,0,62,0,0,47,0
26885.48,411072.14,48,0,111,0,0,81,1
18833.8,305501.12,48,1200.74,87,1,0,54,0
14214.27,618324.51,240,0,82,0,0,79,1
25037.09,99410.3,36,0,11,0,0,94,1
17044.87,517553.25,36,0,31,0,0,20,0
13682.73,445285.69,24,0,43,0,0,20,0
22479.68,230519.91,48,872.07,75,0,0,86,1
8542.54,75529.8,48,1761.86,117,0,0,62,1
7371.93,39909.94,240,1614.21,32,0,0,73,1
10027.21,252838.45,60,0,37,0,0,44,0
5027.91,259714.09,24,2373.7,70,0,0,17,0
24505.59,161846.41,60,0,46,1,0,90,1
7154.19,528718.46,12,0,83,0,0,18,0
15318.44,284820.45,12,0,33,0,0,20,0
18475.13,146957.94,120,0,14,0,0,93,1
17505.36,138976.15,36,1500.49,74,0,0,77,1
23149.64,317216.96,120,0,18,0,0,91,1
16880.18,406478.54,24,0,74,0,0,25,0
9579.81,617118.28,120,0,13,0,0,12,0
12926.47,115502.23,240,0,109,0,0,99,1
11401.29,594201.43,24,0,70,0,0,21,0
29729.44,159404.74,240,2086.45,89,0,0,100,1
28400.73,448729.55,120,0,56,0,0,97,1
15719.77,384399.41,240,0,79,0,0,92,1
9016.08,561460.38,12,0,2,1,0,1,0
8484.03,799180.94,24,0,108,0,0,19,0
8824.12,508398.59,24,0,64,0,0,20,0
9161.63,403818.57,24,0,46,0,0,18,0
13966.41,75378.11,120,0,26,0,0,95,1
15140.01,299820.36,240,1827.75,120,0,0,83,1
32204.29,168071.92,48,2076.64,118,0,0,96,1
10062.52,258749.65,120,0,114,0,0,77,1
14281.45,226501.6,60,726.89,15,0,0,66,1
5478.78,355332.14,60,2522.72,74,0,0,17,0
20538.74,254478.02,12,2140.55,108,1,0,18,0
20756.32,265538.42,60,0,77,0,0,88,1
24769.02,370268.41,240,0,19,0,0,97,1
8746.57,891878.84,36,0,105,2,1,0,0
11552.01,266290.08,120,720.04,38,0,0,71,1
23665.39,275148.62,240,1200.8,10,1,0,83,1
6645.94,150826.53,36,0,64,1,0,9,0
21280.8,579908.42,60,2167.82,97,0,0,28,0
6750.81,253005.35,240,0,6,0,0,69,1
26281.97,823540.78,36,0,97,0,0,31,0
8876.71,804559.14,240,0,96,0,0,22,0
10838.57,125466.73,48,0,83,0,0,79,1
8620.95,884358.4,12,1992.18,75,0,0,19,0
10013.31,132494.05,120,0,43,0,0,87,1
8351.17,393814.32,120,0,23,0,1,0,0
8771.05,744008.01,240,0,56,1,0,21,0
17089.38,516957.68,24,820.82,73,1,0,16,0
20380.49,261909.3,60,0,19,0,0,80,1
26599.35,408634.21,24,0,65,0,0,31,0
11026.32,193011.51,48,2726.84,42,0,0,18,0
27326.56,498953.51,120,2363.78,73,0,0,88,1
7321.11,679878.49,48,0,54,0,0,18,0
9699.87,176594.13,12,1025.08,117,0,0,20,0
27274.2,651269.98,24,0,18,0,0,24,0
7389.04,205256.69,60,0,14,0,0,28,0
18061.34,778356.55,120,0,80,0,0,59,0
8127.2,203114.25,60,0,46,0,0,46,0
16534.64,153152.86,24,0,81,0,0,69,1
33197.61,444254.29,24,1636.23,104,0,1,0,0
12971.41,178729.27,48,833.07,26,0,0,63,1
29691.71,516400.66,120,0,20,0,0,90,1
8535.07,529312.15,36,0,91,1,1,0,0
23558.84,932980.28,24,0,68,0,0,29,0
27346.09,495476.97,48,2450.58,73,0,0,52,0
26396.92,475470.47,36,0,116,2,0,27,0
27467.28,796127.55,48,0,6,0,0,22,0
7523.44,765678.92,60,802.63,61,0,0,19,0
9355.99,469886.8,240,857.18,64,0,0,61,1
24496.22,51220.62,48,0,47,0,0,100,1
9755.73,206713.73,60,1552.74,116,1,0,21,0
6089.79,470168.45,12,0,81,0,0,18,0
14981.31,817747.49,48,626.87,15,0,0,17,0
15797.82,136795.49,240,0,11,0,0,94,1
11948.85,283960.52,120,0,29,0,1,35,0
15887.01,411723.33,12,0,34,0,0,20,0
11857.96,633823.82,24,2642.24,24,0,0,16,0
6518.5,912412.67,36,0,98,1,0,9,0
9638.17,549874.64,36,1260.33,113,3,0,0,0
12081.75,309637.89,120,0,111,0,0,79,1
17453.7,110619.02,48,0,56,0,0,93,1
29910.81,297626.34,36,0,75,1,0,77,1
23296.82,643646.96,60,0,116,0,0,47,0
22985.01,711467.19,120,955.69,47,0,0,75,1
9379.94,178936.31,120,0,2,3,0,47,0
19809.13,755596.61,12,0,71,0,0,27,0
16573.46,607281.29,12,0,48,0,0,23,0
10088.17,190015.72,240,0,91,0,0,91,1
8874.64,339966.84,12,0,40,0,0,17,0
32910.68,240752.65,12,0,84,1,0,22,0
25371.02,601116.94,24,0,92,0,0,31,0
6147.39,109964.64,48,543.56,46,3,0,12,0
10568.88,98864.01,48,0,88,0,0,84,1
7187.54,236691.3,24,0,33,0,0,14,0
23110.75,580472.37,36,2347.0,13,0,0,21,0
7868.92,504308.33,48,0,116,2,0,1,0
32668.98,614629.85,120,2232.94,55,0,0,88,1
15824.67,136412.66,120,737.54,118,0,0,94,1
24594.29,56799.23,24,0,88,0,1,62,1
29408.15,90838.08,36,0,72,0,0,100,1
8590.29,300710.84,12,1367.84,44,0,0,16,0
19169.21,191287.62,48,0,102,0,0,87,1
21215.26,636662.15,48,666.47,67,3,0,1,0
15314.77,617387.93,60,0,66,0,0,24,0
30342.84,394090.93,36,0,114,0,0,77,1
7579.68,163370.56,120,0,23,0,0,74,1
22452.78,508892.35,60,0,21,0,0,62,1
16333.7,182318.04,36,0,103,0,0,76,1
25414.18,334745.2,48,1048.87,99,0,0,81,1
11081.36,221202.26,24,836.7,35,0,0,17,0
24953.18,228530.8,60,0,36,1,0,84,1
17893.42,231447.88,36,726.26,102,0,0,65,1
10185.42,592066.14,48,0,64,0,0,20,0
7315.03,604218.63,48,0,55,0,0,18,0
12021.41,851558.86,240,1903.87,28,2,0,0,0
17632.78,178157.63,48,0,106,2,0,68,1
22076.21,678121.58,12,0,99,0,0,28,0
16050.83,186307.56,12,0,104,0,0,24,0
17175.48,457820.36,120,0,98,0,0,81,1
10843.78,307546.3,48,0,96,0,0,21,0
14754.47,170802.89,240,2353.07,90,0,0,85,1
31639.07,183311.51,36,2295.35,106,0,0,91,1
21463.82,716426.42,48,0,40,0,0,25,0
6213.52,666777.09,12,0,93,0,0,18,0
14846.68,146302.9,240,0,82,1,0,92,1
18802.27,241058.94,48,0,102,0,1,40,0
7225.55,141444.75,12,0,53,0,0,17,0
6758.03,559357.81,60,661.41,69,0,0,18,0
18013.6,453931.18,60,0,113,0,0,54,0
5859.5,638016.28,240,1307.86,38,0,0,14,0
22980.29,66892.5,48,0,95,1,0,97,1
27723.34,512399.05,24,1958.85,3,0,0,22,0
17051.93,278244.14,36,0,16,0,0,43,0
22189.88,223931.64,48,0,87,0,0,89,1
28031.21,745703.52,12,2844.73,97,3,0,4,0
16024.51,204336.92,24,0,68,0,0,33,0
23018.39,111367.03,48,0,3,0,0,92,1
21521.78,186838.09,60,0,114,0,0,95,1
8536.59,607440.85,24,2754.09,3,0,0,10,0
17448.6,156771.84,120,0,10,0,0,91,1
12717.97,279738.15,12,0,29,0,0,17,0
21078.04,223158.28,240,0,32,0,0,99,1
19342.86,375740.0,60,0,21,0,0,69,1
17966.16,233766.05,24,0,62,2,0,15,0
18221.21,598970.49,12,2501.23,22,0,0,20,0
14804.56,379430.12,36,0,98,1,0,15,0
7718.5,559380.97,48,0,102,3,1,0,0
15578.42,162358.83,48,791.53,58,0,0,79,1
14654.77,110764.41,12,1788.8,63,0,0,23,0
6386.14,746202.81,36,0,119,0,0,18,0
14330.47,415528.0,120,0,58,0,0,77,1
12163.71,500593.52,36,0,16,0,1,0,0
24832.85,895216.35,36,2976.92,73,0,0,30,0
13943.42,475716.55,24,0,108,0,0,23,0
14071.66,543799.66,36,0,22,0,0,17,0
8309.59,570784.27,120,1275.01,83,1,1,0,0
7342.14,815817.9,120,0,10,0,0,11,0
13324.99,565461.85,48,0,66,0,0,23,0
22132.8,885375.86,36,0,71,1,0,19,0
13376.65,320651.82,48,0,33,0,0,30,0
12953.76,349781.18,36,0,40,1,0,10,0
12378.9,100208.19,60,1841.36,58,0,0,76,1
12804.62,273360.74,48,0,115,0,0,47,0
6500.06,792501.15,24,0,85,0,0,18,0
13487.85,311456.37,60,2849.06,80,0,0,23,0
15531.74,682907.72,12,982.03,66,0,0,24,0
14724.78,165518.75,24,0,109,0,0,47,0
7229.65,253386.54,120,0,119,0,0,66,1
27427.82,215014.68,12,0,82,0,0,31,0
23256.7,61033.07,240,0,74,2,0,92,1
7694.5,108706.41,60,0,58,0,0,77,1
18429.27,739334.13,36,1054.77,48,1,0,15,0
8627.66,150226.95,36,0,74,0,0,37,0
10508.01,330373.7,240,0,87,0,0,85,1
20641.56,168047.69,240,0,67,0,0,100,1
9221.19,415564.03,36,0,95,0,0,20,0
13871.93,151440.02,24,0,11,0,0,42,0
9655.58,493509.58,120,0,24,0,0,28,0
10833.5,189483.59,120,1649.45,100,0,0,72,1
15926.63,209033.0,48,1897.84,51,1,1,13,0
16958.59,285053.7,60,0,35,0,0,74,1
18388.61,194875.71,48,629.2,43,0,1,39,0
8938.97,449685.55,60,0,34,0,0,16,0
30055.23,215486.8,36,0,52,0,0,93,1
15391.09,247656.58,240,0,90,0,0,97,1
6861.32,783728.09,12,1692.02,54,0,0,17,0
7249.78,950618.81,12,0,78,0,0,18,0
9236.87,663365.82,60,0,47,0,0,18,0
17827.13,161940.98,24,2123.39,116,0,0,45,0
10734.61,570745.19,36,2343.6,75,0,0,21,0
9415.78,301744.67,48,2424.88,46,0,0,18,0
7042.63,230835.95,60,0,31,1,0,4,0
11912.15,543250.65,240,2992.1,10,0,0,26,0
15382.86,260389.97,120,0,74,0,0,90,1
18238.63,319696.58,24,0,52,0,0,25,0
27018.12,164636.21,12,0,94,0,0,49,0
9025.12,265872.94,48,1846.04,119,2,0,2,0
8023.22,328556.49,24,0,88,0,0,19,0
7934.72,189643.97,36,0,101,0,0,19,0
7835.2,122591.19,12,1092.74,64,0,0,19,0
15698.01,540566.07,120,0,36,0,0,69,1
6775.1,297859.42,36,0,110,0,0,18,0
14193.76,389092.57,12,0,13,0,0,15,0
34825.31,628342.92,60,0,6,0,0,73,1
24460.57,374455.16,120,2305.52,114,0,0,89,1
11513.31,175371.44,60,0,33,0,0,73,1
9856.01,254431.49,48,0,81,0,0,22,0
9143.78,513341.27,12,0,100,0,0,20,0
25073.25,639156.76,48,0,65,0,0,33,0
9958.38,332882.54,120,0,110,0,0,70,1
14398.21,441255.75,240,2221.79,17,0,0,65,1
8079.33,331145.76,36,0,6,0,0,10,0
7848.32,501161.16,60,0,61,0,0,19,0
18280.87,160872.71,240,0,83,0,0,100,1
26738.59,666153.0,12,0,66,0,0,31,0
16333.67,98576.45,12,0,4,0,0,35,0
7930.98,611969.64,36,0,114,1,0,10,0
9380.47,440774.57,12,0,109,2,0,2,0
6043.15,373616.65,36,1261.82,49,0,1,0,0
15412.68,324177.97,12,2357.43,54,0,0,23,0
16714.45,883012.73,36,0,43,1,0,13,0
12093.67,818630.79,48,2288.41,26,0,0,16,0
16878.32,124363.92,12,0,63,3,0,0,0
8309.98,978762.16,240,1474.2,6,0,0,10,0
12774.04,787112.68,36,0,49,0,0,20,0
7514.7,438168.67,12,2914.9,87,0,0,19,0
15342.02,441499.25,12,2839.54,80,0,0,24,0
31190.61,724393.71,24,2313.5,73,1,0,22,0
13497.22,212592.63,240,0,70,0,0,96,1
31313.78,121096.45,12,0,10,0,0,75,1
24387.71,257162.08,60,0,33,0,1,49,0
16178.37,416628.47,60,647.2,40,0,1,0,0
10073.08,462526.08,24,0,73,0,0,20,0
22992.45,487429.01,24,0,116,0,0,29,0
9530.56,144911.56,120,1987.23,16,0,0,61,1
7417.4,67751.65,60,0,61,0,0,86,1
14278.29,709940.89,48,0,112,2,0,5,0
28654.64,238672.18,60,0,81,0,0,99,1
9806.15,308065.59,240,0,69,0,0,84,1
13332.78,148795.03,48,827.99,4,0,0,67,1
14421.0,244799.34,12,0,111,0,0,23,0
21260.88,313791.8,36,0,101,0,0,64,1
22768.47,143838.14,12,0,6,0,0,33,0
13734.39,115997.35,60,0,101,0,0,91,1
31132.65,55735.54,60,0,11,0,0,100,1
14417.98,194784.77,60,1893.27,112,0,0,69,1
14214.99,394424.33,12,0,113,0,0,23,0
6659.25,140843.8,240,2506.01,46,0,0,35,0
28378.76,384348.04,240,752.33,47,0,0,100,1
12663.81,465890.72,12,0,37,0,0,18,0
8493.24,499525.0,24,1883.21,20,2,0,0,0
17340.11,434170.41,48,0,84,1,0,22,0
9234.53,537844.39,36,0,39,0,0,17,0
15611.27,174528.87,60,0,29,0,0,82,1
18018.5,346093.41,60,0,118,0,0,75,1
23947.67,895196.31,24,0,28,0,0,25,0
9310.29,232141.6,24,2636.25,74,0,0,20,0
21860.7,470338.23,120,0,19,0,0,82,1
9748.7,144345.84,12,0,112,2,0,2,0
16536.93,145054.21,24,991.36,113,0,0,60,1
26855.19,454492.89,12,1062.18,8,0,0,22,0
11349.54,263252.83,120,507.71,8,2,1,9,0
4713.44,497847.02,36,0,48,0,0,15,0
12332.99,265319.47,240,0,89,0,0,92,1
31380.67,60540.06,24,2695.63,57,1,0,89,1
19409.86,425910.15,240,0,7,1,0,78,1
8473.35,138081.77,120,2727.19,76,3,0,16,0
12498.94,129435.33,36,1764.34,94,0,0,56,0
15507.23,455767.93,48,2853.27,72,0,0,24,0
9752.13,556055.66,36,0,53,0,0,19,0
17225.52,100709.58,48,0,81,2,0,77,1
20849.97,312243.96,120,0,35,1,0,83,1
11545.55,292942.04,12,0,51,0,0,20,0
11873.88,223133.15,24,0,118,0,0,22,0
24172.68,619639.17,48,2241.97,106,0,0,30,0
18748.2,487028.78,240,984.63,11,0,0,80,1
12993.79,167936.33,24,0,76,0,0,30,0
27577.29,109135.13,60,0,27,2,0,84,1
20147.3,40573.56,36,0,101,0,0,100,1
18150.05,437470.02,60,0,92,1,0,50,0
18287.61,618320.14,60,0,69,0,0,26,0
34712.37,676338.82,240,2665.31,37,0,0,91,1
16543.89,440832.55,12,1818.55,13,2,0,0,0
16245.99,441592.34,36,0,106,0,0,24,0
22962.31,228090.87,24,0,74,1,0,57,0
18257.19,113891.14,48,800.09,105,0,0,91,1
15344.09,437654.28,240,1133.41,80,0,0,82,1
4810.22,508820.95,120,0,75,0,0,17,0
14297.16,239085.66,24,0,43,2,0,2,0
17478.96,203549.32,12,0,63,0,0,25,0
13931.13,379860.78,48,0,6,0,0,14,0
32870.73,372016.33,12,0,12,0,1,0,0
24876.01,440192.77,12,0,23,3,0,0,0
10352.68,579061.62,24,0,23,1,0,6,0
18818.18,62191.93,120,0,91,0,1,65,1
7102.74,116631.55,24,0,110,0,0,18,0
7609.12,248119.32,48,0,67,3,0,0,0
22405.42,434441.76,12,2091.96,59,0,0,29,0
27673.0,221943.67,24,0,91,1,0,72,1
9610.08,499743.66,24,989.16,119,0,0,20,0
7723.61,393788.78,24,957.62,42,0,0,16,0
9947.35,71463.22,48,0,5,0,0,78,1
27450.45,232302.26,36,0,35,1,0,77,1
19446.39,275098.56,120,1190.96,110,0,0,90,1
20849.48,582514.59,48,839.99,83,0,0,28,0
6284.86,331409.89,24,2427.24,46,1,0,7,0
7907.96,487620.11,24,0,97,0,0,19,0
13938.07,531339.79,12,0,62,0,0,23,0
26791.31,312295.0,36,0,119,2,0,63,1
5865.77,264623.93,60,0,7,0,0,9,0
14051.79,808509.81,24,1439.58,110,1,0,14,0
18934.98,802012.59,60,0,114,0,0,26,0
22711.23,396808.17,48,0,90,0,1,33,0
25698.93,675975.74,12,0,33,0,0,27,0
17044.15,285972.91,60,0,96,0,0,78,1
10787.5,52966.59,36,0,40,0,0,87,1
9806.72,544698.33,48,0,83,0,0,20,0
27839.81,496760.5,240,0,37,0,0,99,1
14197.65,309864.68,24,0,17,0,0,16,0
6844.38,168979.74,240,0,29,0,0,81,1
16522.0,370187.82,120,0,50,0,0,84,1
9786.85,534633.76,60,0,77,0,0,20,0
25896.41,170183.91,48,0,115,0,0,100,1
10919.4,423998.88,12,0,79,0,0,21,0
11470.18,245246.09,48,0,97,0,0,46,0
22374.26,360773.53,36,0,52,0,0,55,0
30369.13,633523.03,36,0,23,0,0,25,0
17742.8,104689.54,24,0,26,0,0,77,1
7015.87,873956.29,12,0,25,0,0,12,0
17135.25,96843.82,24,1630.88,41,1,0,63,1
8412.36,360728.76,48,0,86,0,1,0,0
10124.48,801088.27,12,0,48,0,0,18,0
8421.78,341868.8,48,1181.66,54,1,0,9,0
23324.31,311572.15,24,0,36,0,0,28,0
24038.38,99098.4,120,0,68,0,0,100,1
10231.46,191741.65,12,0,86,0,0,20,0
16594.83,67050.02,12,0,112,0,0,75,1
18257.47,692145.37,120,0,40,0,0,68,1
9069.67,260213.28,120,0,44,1,0,62,1
7312.63,645930.88,48,0,118,1,0,10,0
12403.3,452901.26,240,2527.97,79,0,0,58,0
16750.35,577265.45,36,1781.53,12,3,0,0,0
9831.2,755684.19,36,0,47,0,0,18,0
11839.17,71414.16,36,2274.02,41,0,0,67,1
20669.38,655229.89,36,0,20,2,0,2,0
15574.78,959407.42,120,0,39,0,0,21,0
15212.74,537375.15,60,1186.52,46,0,0,22,0
15017.65,525991.55,48,2362.31,88,0,0,24,0
9840.32,231739.5,48,0,3,0,0,24,0
9203.01,416279.9,48,0,33,1,0,7,0
14823.32,70613.45,240,0,2,0,0,94,1
6591.14,489764.54,48,1035.45,20,0,0,11,0
6086.2,221334.23,240,1898.6,13,0,0,21,0
30467.38,602601.23,60,1189.53,40,0,0,71,1
13995.86,298104.24,36,0,39,0,0,20,0
22252.0,513883.51,60,2523.61,93,0,0,41,0
14405.38,104349.95,36,1235.96,67,0,0,77,1
21190.25,68291.83,48,0,67,0,0,100,1
11436.29,197282.53,12,0,115,0,0,21,0
8813.19,249670.52,60,0,70,0,0,35,0
27769.44,541413.38,36,1245.14,46,1,0,20,0
20964.32,73124.25,240,0,68,2,0,91,1
11934.97,591829.98,36,0,92,0,0,22,0
12073.25,660979.91,240,2357.46,68,1,0,24,0
24379.41,146272.55,48,0,57,0,0,100,1
9976.82,363057.25,120,0,64,0,0,67,1
17515.84,402706.53,240,0,10,2,0,68,1
9479.9,205318.25,36,0,79,0,0,20,0
29011.6,136748.4,24,0,45,3,0,65,1
24540.09,369576.15,12,1471.1,46,1,0,19,0
15918.75,493129.82,240,0,85,0,0,88,1
17575.97,898613.66,60,1798.06,110,3,0,0,0
16042.87,603224.05,120,0,4,0,0,60,1
20184.66,566854.16,120,1986.13,8,0,0,64,1
11188.39,91613.86,120,0,76,0,0,96,1
8713.62,88100.02,120,0,70,0,0,92,1
9602.13,408544.96,120,0,80,0,0,54,0
6124.85,747031.49,60,0,75,0,0,18,0
26460.78,543499.04,36,0,12,1,0,14,0
24553.4,635150.15,48,0,87,0,0,31,0
13023.92,665805.54,48,0,19,0,0,15,0
6540.16,295379.8,24,0,79,0,0,18,0
15595.49,89891.08,36,0,31,0,0,86,1
20048.41,400687.35,120,0,31,0,0,85,1
10039.26,130031.16,12,1203.75,54,0,0,19,0
29591.79,376629.84,120,0,61,0,0,100,1
12986.5,248501.91,60,0,105,3,0,44,0
10248.68,110094.85,36,0,19,0,0,65,1
11248.44,358302.45,48,0,93,0,0,21,0
25559.7,470505.49,12,0,33,0,0,27,0
15515.3,251968.26,12,1054.93,88,0,0,24,0
13403.52,646024.33,240,0,69,2,0,58,0
16331.94,340879.4,120,0,100,0,0,87,1
6773.39,440481.3,60,0,89,0,0,18,0
17573.83,54362.42,120,0,51,0,0,100,1
